RXO2	RT2	AC2	CNL2	DEN2	CAL2	GR2	相对重心	变差方差根	平均中位数	平均斜率	标签
0.238662675	0.234947533	0.339814086	0.24523838	0.731209866	0.096476761	0.321569718	0.506182262	0.041673986	0.341394737	0.011368421	4
0.421960162	0.437108511	0.365435437	0.122237638	0.308197799	0.108267864	0.108741747	0.508189402	0.023106323	0.087850808	0.003126383	4
0.234282163	0.230738596	0.342076755	0.25698962	0.727697077	0.097	0.361553947	0.506182262	0.041673986	0.341394737	0.011368421	4
0.313066988	0.318689952	0.316094096	0.096908771	0.770574482	0.304182458	0.203860289	0.500024002	0.015693108	0.202927552	0.003845519	4
0.360470777	0.400470777	0.225470777	0.105264612	0.500426141	0.236	0.060573859	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.262267059	0.233267059	0.417	0.12436647	0.653465881	0.332267059	0.142701767	0.513872386	0.013931443	0.143133333	0.013342857	4
0.235356056	0.241033238	0.364605633	0.210221413	0.769569013	0.110926759	0.331324509	0.503013964	0.035231202	0.315231452	0.005470585	4
0.435603051	0.410971023	0.22479217	0.106916523	0.762541739	0.301812608	0.246568989	0.515584308	0.044430115	0.244585331	0.017253269	4
0.40012854	0.438963843	0.315553167	0.102764413	0.64307089	0.08965879	0.296352313	0.478463924	0.033532216	0.296690858	-0.038481606	4
0.403019502	0.444302622	0.321584399	0.102415601	0.643471419	0.09028312	0.27607532	0.483293045	0.024488812	0.282891304	-0.020980237	4
0.359948296	0.348844889	0.331642667	0.217824593	0.743343557	0.530152446	0.171829185	0.460514235	0.035027969	0.174414074	-0.013583146	4
0.395489302	0.434673799	0.328978603	0.095347598	0.645695195	0.088266047	0.277755349	0.484708999	0.024820362	0.284426577	-0.019114573	4
0.327364282	0.323545358	0.300817148	0.101318036	0.753818569	0.288136961	0.197227676	0.506181468	0.022697255	0.230057849	0.011410698	4
0.241934614	0.220644871	0.381289743	0.189121782	0.705901921	0.343032693	0.27	0.512702079	0.026262701	0.2614	0.0352	4
0.438419426	0.453319899	0.375518953	0.130867297	0.287680101	0.103812804	0.097402838	0.505244534	0.027138764	0.094035866	0.003358412	4
0.411072558	0.423753954	0.342733953	0.116975814	0.364850699	0.066854883	0.060241861	0.511523539	0.01854085	0.080848173	0.002863683	4
0.394829059	0.419602563	0.271641025	0.137094017	0.478679487	0.224773504	0.071320513	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.337674383	0.294738865	0.225354471	0.167774493	0.62951621	0.07512932	0.699323834	0.458849046	0.183889224	0.5965	-0.187648352	4
0.443409846	0.478317449	0.241625924	0.133046199	0.525061114	0.275363648	0.14135322	0.537820228	0.049789083	0.160806123	0.045846278	4
0.443889992	0.437090623	0.248983766	0.124582506	0.786110008	0.300163436	0.200778409	0.526804217	0.030317552	0.184883351	0.018598967	4
0.39376832	0.405381584	0.231961236	0.088585705	0.450005151	0.121496973	0.172718352	0.334181637	0.089840994	0.086964286	-0.116852747	4
0.38267133	0.40679787	0.26662038	0.13412654	0.48068365	0.22406327	0.06830403	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.241312395	0.238312395	0.336275042	0.246237688	0.715550084	0.096137521	0.328638359	0.506182262	0.041673986	0.341394737	0.011368421	4
0.415069597	0.435023199	0.345178673	0.110023199	0.364324787	0.066698412	0.087403744	0.505023548	0.027441363	0.0945	0.003375824	4
0.482276635	0.504957477	0.253538941	0.131758956	0.584546106	0.070702103	0.3351419	0.543747841	0.08865338	0.306376275	0.097100871	4
0.404753064	0.413225919	0.347602451	0.121644485	0.328753064	0.148159375	0.062376532	0.518345743	0.009199128	0.066519608	0.002326154	4
0.420141375	0.436632018	0.332	0.112490643	0.390405412	0.043453213	0.065613303	0.505023548	0.027441363	0.0945	0.003375824	4
0.375499601	0.404939856	0.252379314	0.124479553	0.488480351	0.228080191	0.065259825	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.478484999	0.465247777	0.342956112	0.029181113	0.187117778	0.108193334	0.02749389	0.645814377	0.019094531	0.02945	0.023133835	4
0.392883213	0.420214418	0.257006385	0.126227189	0.489883213	0.205123172	0.077328012	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.406351747	0.413940699	0.350292446	0.123	0.312948819	0.145415108	0.062470349	0.518345743	0.009199128	0.066519608	0.002326154	4
0.366013716	0.403111489	0.232222978	0.110353341	0.500339625	0.22971184	0.06114408	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.363	0.401696561	0.231072391	0.106979289	0.494137945	0.23497587	0.064348281	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.449905801	0.454438979	0.367141298	0.061860788	0.253785846	0.078850116	0.03832761	0.645814377	0.019094531	0.02945	0.023133835	4
0.396199164	0.390103763	0.35491714	0.159506271	0.352290385	0.219398328	0.067008361	0.514961289	0.014778798	0.061735294	0.005607843	4
0.417273159	0.438373855	0.342827536	0.07486342	0.604726841	0.073201391	0.284107652	0.519506152	0.038490842	0.316328576	0.04611302	4
0.353712238	0.329831864	0.275205072	0.099390298	0.775119626	0.301185225	0.203863285	0.504398214	0.014980539	0.218353027	0.009045321	4
0.405983988	0.42058715	0.326412647	0.125968383	0.398634982	0.04134921	0.069190515	0.509675786	0.021071	0.084728979	0.003009269	4
0.231658753	0.215971025	0.314907839	0.2408841	0.718388726	0.093437424	0.459958975	0.493210863	0.080647264	0.411304886	-0.043170995	4
0.405453156	0.436173384	0.247559544	0.121234677	0.50090981	0.199877415	0.091408061	0.469691279	0.033582466	0.077834552	-0.005180744	4
0.482886445	0.467064247	0.339532765	0.022613876	0.18516158	0.107354963	0.024629457	0.645814377	0.019094531	0.02945	0.023133835	4
0.387119502	0.414239004	0.25998112	0.126201245	0.489578631	0.213081742	0.070559751	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.399124696	0.426284063	0.336965329	0.094318734	0.630392639	0.07744343	0.276653589	0.505588175	0.029709289	0.307065191	0.008395883	4
0.46549516	0.44374758	0.20183172	0.10749516	0.76416828	0.30567312	0.28367312	0.516317534	0.047080092	0.245456522	0.017438735	4
0.506444168	0.524767426	0.236475639	0.099252312	0.394099931	0.087838371	0.180048723	0.353422792	0.077633124	0.083226884	-0.100287746	4
0.315869399	0.328333254	0.324159517	0.105101446	0.748565062	0.274115904	0.187101446	0.503995579	0.024460529	0.221841216	0.007444724	4
0.410361426	0.414180713	0.354393571	0.112883578	0.345277149	0.084019986	0.056690706	0.518345743	0.009199128	0.066519608	0.002326154	4
0.350301024	0.3213746	0.317349488	0.156340291	0.614800143	0.351871241	0.158616202	0.488348213	0.022779329	0.17295129	-0.005283487	4
0.402955854	0.391217659	0.300347024	0.177332309	0.391741268	0.253752911	0.045029431	0.509383516	0.016452723	0.062170346	0.003775999	4
0.397327004	0.385028484	0.331796427	0.151047473	0.365260541	0.221654007	0.055729965	0.514961289	0.014778798	0.061735294	0.005607843	4
0.434161971	0.434050616	0.269655812	0.131878522	0.795838029	0.298035431	0.164602328	0.531418177	0.022942324	0.158232201	0.01910945	4
0.404391919	0.388552728	0.309145858	0.17540687	0.377979799	0.247994749	0.045090505	0.514961289	0.014778798	0.061735294	0.005607843	4
0.26338987	0.238841137	0.381158863	0.216671526	0.689718345	0.345902532	0.217891785	0.510576426	0.0221671	0.221568966	0.008055172	4
0.266308105	0.242	0.378691895	0.212459476	0.690621572	0.347075686	0.22029738	0.510576426	0.0221671	0.221568966	0.008055172	4
0.312534286	0.272450944	0.345686295	0.178166683	0.656377482	0.343524504	0.158	0.528301475	0.047948666	0.156296845	0.025998981	4
0.261393267	0.236841806	0.381812578	0.209448539	0.702569885	0.344775731	0.207709655	0.510576426	0.0221671	0.221568966	0.008055172	4
0.262424358	0.233424358	0.417	0.124287821	0.653151283	0.332424358	0.143409613	0.513872386	0.013931443	0.143133333	0.013342857	4
0.411696282	0.454747286	0.308474498	0.116948996	0.64121948	0.092051004	0.275084238	0.483293045	0.024488812	0.282891304	-0.020980237	4
0.397269623	0.409269623	0.228904796	0.090095204	0.456793967	0.128984374	0.153690226	0.334181637	0.089840994	0.086964286	-0.116852747	4
0.259183337	0.260760526	0.338435956	0.223888615	0.749942973	0.100126309	0.292802629	0.517173965	0.033649456	0.330882728	0.028279981	4
0.403598532	0.40845257	0.334554772	0.127634949	0.361795595	0.123817621	0.06454743	0.518345743	0.009199128	0.066519608	0.002326154	4
0.38754767	0.434341458	0.31254767	0.126793787	0.592609797	0.072864755	0.264618638	0.49020567	0.038688443	0.275613566	-0.018079798	4
0.434548968	0.450576129	0.37360329	0.127918516	0.295559678	0.101630452	0.106559678	0.505023548	0.027441363	0.0945	0.003375824	4
0.465437951	0.443718976	0.20181265	0.107437951	0.76418735	0.305749398	0.283749398	0.516317534	0.047080092	0.245456522	0.017438735	4
0.345089748	0.348367716	0.294574011	0.102206295	0.754856653	0.282735432	0.205071673	0.501920395	0.02006264	0.21072354	0.004256655	4
0.259635143	0.235900346	0.383243238	0.213204393	0.691834452	0.346939191	0.226939191	0.510576426	0.0221671	0.221568966	0.008055172	4
0.366171865	0.392171865	0.262707928	0.136	0.476487979	0.225	0.059219948	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.405730106	0.390026989	0.305484419	0.181433222	0.381136338	0.255974401	0.043701726	0.514961289	0.014778798	0.061735294	0.005607843	4
0.412786195	0.426924241	0.353179293	0.107427609	0.345282827	0.088255052	0.086420873	0.510260473	0.020270382	0.083500972	0.002963201	4
0.24232386	0.241590883	0.340534045	0.234420562	0.723204462	0.099346557	0.320948885	0.505445489	0.040175746	0.335310586	0.009996906	4
0.320032377	0.338409604	0.309705346	0.101844307	0.747172425	0.284213168	0.203565297	0.501275908	0.021846905	0.210482599	0.00440765	4
0.409028303	0.398540095	0.267893867	0.098462264	0.788228773	0.286693397	0.203900944	0.500957913	0.017305928	0.196867328	0.000944445	4
0.24048154	0.216084387	0.277834911	0.219221516	0.67874525	0.091036919	0.573135033	0.482640476	0.11240657	0.468274632	-0.08761514	4
0.305424593	0.275270785	0.360844695	0.143885018	0.633037828	0.343923346	0.156269288	0.502985909	0.017677354	0.155558256	0.005409738	4
0.452014965	0.489014965	0.238447624	0.135447624	0.527612235	0.286	0.169790495	0.554256759	0.05369903	0.180823529	0.058156863	4
0.40595243	0.413585729	0.348561944	0.119485626	0.32995243	0.142042608	0.062976215	0.518345743	0.009199128	0.066519608	0.002326154	4
0.212449754	0.247899508	0.259799017	0.096301475	0.788799017	0.206846804	0.153301475	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.509419399	0.516024249	0.222346653	0.104419399	0.461136953	0.287	0.164911545	0.408492429	0.041998075	0.11025	-0.050165414	6
0.389873107	0.402799766	0.221	0.102486612	0.518026776	0.205100117	0.000366706	0.334181637	0.089840994	0.086964286	-0.116852747	6
0.207909088	0.231272736	0.277818184	0.099999992	0.807454536	0.186454536	0.16509092	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.238918489	0.278571571	0.290693837	0.1	0.767163022	0.199816601	0.169653082	0.495269639	0.01450794	0.1838	-0.002867186	6
0.764993108	0.770979323	0.282711332	0.148979323	0.601436448	0.036	0.454140888	0.49903618	0.089099305	0.504954545	-0.004727273	6
0.44670832	0.45070832	0.227104194	0.121250011	0.739395829	0.382250011	0.13283337	0.491226516	0.030640145	0.166676227	0.001109747	6
0.356232968	0.36919414	0.25458242	0.10638828	0.500320151	0.29019414	0.125747259	0.55111673	0.039377912	0.173	0.063982418	6
0.217844534	0.243911737	0.268466398	0.103067203	0.783689068	0.197155466	0.158445338	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.40349464	0.40624196	0.252967841	0.090231241	0.46598928	0.28974732	0.128021439	0.408492429	0.041998075	0.11025	-0.050165414	6
0.278619076	0.257380924	0.346524299	0.171063991	0.714189555	0.343	0.204142771	0.500681092	0.018305011	0.203257563	9.47E-07	6
0.464735023	0.454908526	0.116239747	0.104173502	0.516173502	0.268413249	0.309596198	0.509620087	0.137710048	0.266921053	0.014357895	6
0.404069489	0.406965255	0.255131383	0.091200872	0.466826277	0.289895766	0.126382192	0.408492429	0.041998075	0.11025	-0.050165414	6
0.214821103	0.251428137	0.265642205	0.096642205	0.784322623	0.219463308	0.147571863	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.552992047	0.565888051	0.224516007	0.101139988	0.459272023	0.286275999	0.131807912	0.538412137	0.029624387	0.114871335	0.031485591	6
0.214888821	0.246444718	0.262555282	0.097296274	0.783407453	0.207148444	0.150703726	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.286165267	0.332165267	0.369742351	0.090610678	0.605238152	0.086843131	0.300067187	0.498870363	0.03620156	0.285147059	-0.001960784	6
0.209093818	0.228109455	0.276953091	0.102937454	0.810655999	0.190109455	0.160906182	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.280072379	0.325648978	0.383133884	0.092891431	0.621944498	0.085459591	0.29656816	0.498870363	0.03620156	0.285147059	-0.001960784	6
0.374076777	0.374107867	0.206795261	0.091758673	0.516630711	0.279738578	0.246497251	0.490120868	0.104318601	0.237580011	-0.008949814	6
0.57697951	0.605501368	0.215499544	0.140152551	0.677663708	0.037945583	0.213891166	0.579341739	0.18659961	0.227229167	0.084267826	6
0.516606098	0.51243714	0.117211197	0.104591353	0.510394235	0.266140798	0.220323503	0.509620087	0.137710048	0.266921053	0.014357895	6
0.360806946	0.369	0.222754854	0.106801158	0.510216206	0.28679537	0.113584951	0.553632388	0.050851384	0.17926788	0.05931523	6
0.464092813	0.474226839	0.21055671	0.077824761	0.480402078	0.286711342	0.116494891	0.588158456	0.056895885	0.122294118	0.064843137	6
0.415531229	0.405321404	0.207209824	0.076370527	0.480790176	0.284	0.116964213	0.588158456	0.056895885	0.122294118	0.064843137	6
0.292764922	0.263036442	0.352599318	0.18672848	0.630324478	0.35130464	0.20330132	0.496670688	0.023743043	0.189163899	-0.001175485	6
0.352169062	0.364242761	0.227484106	0.087252885	0.535526018	0.201221097	0.051872849	0.334181637	0.089840994	0.086964286	-0.116852747	6
0.381296089	0.391360645	0.268513347	0.09827871	0.464744879	0.28608504	0.078442581	0.408492429	0.041998075	0.11025	-0.050165414	6
0.391650347	0.403151505	0.19585081	0.109149961	0.53895027	0.283500386	0.187648804	0.54756298	0.066297442	0.193734836	0.051588707	6
0.436920874	0.440471424	0.236719787	0.129831872	0.740651648	0.393079126	0.129528576	0.496745563	0.02956828	0.165458104	0.003577883	6
0.263943264	0.222088185	0.308155759	0.148522949	0.634289843	0.332385253	0.113770506	0.519207059	0.030077892	0.134972737	0.020392461	6
0.287851267	0.355064084	0.366033454	0.125066908	0.592875452	0.072966546	0.363604996	0.53986965	0.076955073	0.363555556	0.051687424	6
0.449331159	0.480662317	0.228318111	0.076986952	0.530032619	0.286	0.201655794	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.387351941	0.39567932	0.266654758	0.097993301	0.465668155	0.287336311	0.090706115	0.408492429	0.041998075	0.11025	-0.050165414	6
0.398076947	0.417703338	0.199	0.103923053	0.543626391	0.284274722	0.166318601	0.554256759	0.05369903	0.180823529	0.058156863	6
0.278581349	0.324020105	0.419510053	0.113336375	0.660877513	0.081561243	0.271786112	0.498870363	0.03620156	0.285147059	-0.001960784	6
0.369809755	0.380809755	0.272382927	0.098319512	0.468446342	0.285234146	0.071085366	0.408492429	0.041998075	0.11025	-0.050165414	6
0.506609446	0.562336491	0.262622334	0.100668986	0.667963271	0.091387589	0.460830273	0.476240218	0.068312494	0.373756849	-0.057224668	6
0.582330485	0.611913106	0.204596777	0.153353187	0.678157675	0.037942397	0.193107639	0.579341739	0.18659961	0.227229167	0.084267826	6
0.481383589	0.456191794	0.111599779	0.110513303	0.543661859	0.314358088	0.329043238	0.525566057	0.174539215	0.394317241	0.087290663	6
0.287280302	0.333808332	0.428988256	0.134796588	0.66	0.08047197	0.283292045	0.498870363	0.03620156	0.285147059	-0.001960784	6
0.436940516	0.466123764	0.231207522	0.078695385	0.521024273	0.285743932	0.195525472	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.384606504	0.417121301	0.248070027	0.092150895	0.512485203	0.289797832	0.152646937	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.212446686	0.186421326	0.373868011	0.180243807	0.617624204	0.364238618	0.16397464	0.493838722	0.01665111	0.167533333	-0.007142857	6
0.386558419	0.402110891	0.20910296	0.110776236	0.530675258	0.285110891	0.188324742	0.554256759	0.05369903	0.180823529	0.058156863	6
0.211636019	0.231075356	0.27568199	0.101242654	0.801334597	0.193075356	0.158363981	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.364480803	0.373261891	0.265132951	0.089763897	0.471175931	0.284605158	0.081716906	0.408492429	0.041998075	0.11025	-0.050165414	6
0.751426412	0.764885721	0.309016737	0.204489436	0.594455962	0.06383112	0.458544038	0.500436439	0.08533092	0.506900686	-0.000850676	6
0.447344817	0.451344817	0.225785736	0.120704443	0.739623149	0.381704443	0.131014809	0.494741584	0.029957477	0.165900407	0.002681697	6
0.357435871	0.368740355	0.257166836	0.094608968	0.491355583	0.264208546	0.048817513	0.385865988	0.056565474	0.103159875	-0.070470634	6
0.414737269	0.405409247	0.207582006	0.07595064	0.48	0.284	0.102597938	0.588158456	0.056895885	0.122294118	0.064843137	6
0.363	0.375	0.270604417	0.118395583	0.515439756	0.291604417	0.155439756	0.55111673	0.039377912	0.173	0.063982418	6
0.419	0.403539841	0.12714143	0.13628286	0.530442225	0.276	0.33297412	0.509620087	0.137710048	0.266921053	0.014357895	6
0.417421429	0.419812245	0.269436735	0.145563265	0.75057449	0.390444898	0.152827551	0.469879399	0.034786008	0.171387807	-0.008436757	6
0.226371389	0.206685632	0.355257221	0.160971364	0.641857196	0.380457046	0.189171314	0.50921548	0.02186521	0.194225069	0.00487813	6
0.590542951	0.620356566	0.210547811	0.144243112	0.684876014	0.037192058	0.212384117	0.579341739	0.18659961	0.227229167	0.084267826	6
0.527461667	0.525598173	0.117915645	0.099421774	0.507253064	0.265084355	0.214421774	0.509620087	0.137710048	0.266921053	0.014357895	6
0.383964912	0.405399298	0.230358596	0.073956257	0.513836725	0.286	0.214685146	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.444279714	0.432157944	0.116873062	0.106248708	0.51387823	0.27112177	0.350937989	0.509620087	0.137710048	0.266921053	0.014357895	6
0.215113099	0.251817465	0.266226198	0.097226198	0.783251971	0.220339297	0.147182535	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.580973654	0.590551677	0.124237334	0.052641747	0.512248367	0.283210989	0.087114276	0.519448148	0.019228113	0.112041667	0.018769231	6
0.418130101	0.439130691	0.248609106	0.08397871	0.468086931	0.276130101	0.147	0.431515423	0.038709627	0.110846031	-0.039135894	6
0.465286513	0.475631191	0.210907798	0.078597155	0.481034036	0.28678156	0.118320549	0.588158456	0.056895885	0.122294118	0.064843137	6
0.400497179	0.420662279	0.20149906	0.104834901	0.54208255	0.28458349	0.163424032	0.554256759	0.05369903	0.180823529	0.058156863	6
0.600637261	0.63322086	0.208615128	0.142268153	0.694968471	0.038299682	0.199583599	0.579341739	0.18659961	0.227229167	0.084267826	6
0.418190286	0.422190286	0.245782749	0.117026965	0.764296614	0.313164087	0.135647924	0.531494999	0.022819527	0.157788462	0.019117949	6
0.265953407	0.241075495	0.377901208	0.183587143	0.66561044	0.344755824	0.20877912	0.502216749	0.024366025	0.2	0.001576355	6
0.210781489	0.248781489	0.285356298	0.099574809	0.800574809	0.18	0.175437022	0.495269639	0.01450794	0.1838	-0.002867186	6
0.424608804	0.449354176	0.223024887	0.071931716	0.541763883	0.285093172	0.146056151	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.419252496	0.411518083	0.207183603	0.077809851	0.48	0.284	0.106980364	0.588158456	0.056895885	0.122294118	0.064843137	6
0.410021856	0.399031743	0.20799948	0.073997918	0.479996878	0.284001041	0.098	0.588158456	0.056895885	0.122294118	0.064843137	6
0.379064036	0.409948623	0.249	0.090884587	0.514820551	0.29	0.141775503	0.460240165	0.053149375	0.192617647	-0.044666667	6
0.205304781	0.24	0.281523906	0.092304781	0.799219125	0.177	0.175085656	0.496820074	0.016294517	0.158074074	-0.001880342	6
0.604184533	0.637007812	0.20722498	0.143610364	0.696598299	0.038012065	0.199823279	0.579341739	0.18659961	0.227229167	0.084267826	6
0.392352235	0.39907952	0.263454569	0.096193195	0.466068179	0.288136358	0.101306739	0.408492429	0.041998075	0.11025	-0.050165414	6
0.670336795	0.710032173	0.270818571	0.13166687	0.60696966	0.02775789	0.395790063	0.508239596	0.061716443	0.415546533	0.00957617	6
0.434998332	0.431151279	0.205	0.086615128	0.480692436	0.284	0.140001668	0.588158456	0.056895885	0.122294118	0.064843137	6
0.393305877	0.455145857	0.265434152	0.135844701	0.619519942	0.073114114	0.306798796	0.50915179	0.029516249	0.302725633	0.019502454	6
0.4448257	0.447929529	0.192405449	0.182306554	0.423646466	0.177844256	0.330882548	0.524234423	0.075676609	0.373038462	0.070197802	7
0.492844767	0.498044807	0.209643932	0.069222046	0.493844568	0.28264433	0.176689335	0.420023716	0.05115651	0.135367121	-0.080143299	7
0.223287982	0.187863945	0.372228798	0.181712018	0.635236734	0.342745578	0.16724467	0.517383199	0.029863179	0.147202336	0.018327127	7
0.475683953	0.418299793	0.228541815	0.152844563	0.629379728	0.518232417	0.203306442	0.467145156	0.064312549	0.272299359	-0.054639543	7
0.454795029	0.458823289	0.184204971	0.184102485	0.431243786	0.172551243	0.360402792	0.524234423	0.075676609	0.373038462	0.070197802	7
0.425191753	0.374740762	0.044605793	0.036666857	0.801139249	0.313934655	0.057222286	0.408111534	0.04226993	0.058125	-0.082857143	7
0.493210907	0.511718791	0.115608421	0.053374513	0.532516417	0.273054535	0.12349935	0.473753372	0.036691622	0.097228739	-0.015390031	7
0.336738046	0.28501113	0.279354287	0.126424361	0.54481925	0.544616241	0.194512777	0.541788309	0.073613546	0.293125	0.103300699	7
0.453969554	0.459303592	0.183930657	0.180299366	0.433236362	0.174498944	0.349839319	0.524234423	0.075676609	0.373038462	0.070197802	7
0.482714606	0.499943369	0.137056631	0.161413934	0.449514158	0.159899776	0.386614382	0.524234423	0.075676609	0.373038462	0.070197802	7
0.431877114	0.45786439	0.327392656	0.16038702	0.375925107	0.199436464	0.071785312	0.524400815	0.011936962	0.064801067	0.008052437	7
0.430112175	0.420149566	0.305492173	0.186663864	0.298127442	0.28049256	0.095149566	0.528617689	0.022636585	0.073033757	0.016659375	7
0.384405081	0.331834845	0.219900185	0.117321962	0.742884572	0.328958621	0.115049366	0.509659049	0.03265183	0.123650846	0.011891427	7
0.462539342	0.473168818	0.16658222	0.064831182	0.513899877	0.280370524	0.138662364	0.439024486	0.038312065	0.102204811	-0.034681831	7
0.227726483	0.206571124	0.37242232	0.17380744	0.652986888	0.353540479	0.211986888	0.500603477	0.022880442	0.193748224	-0.000102615	7
0.458246904	0.462766448	0.17	0.18416873	0.434662539	0.170792183	0.368454722	0.524234423	0.075676609	0.373038462	0.070197802	7
0.433062389	0.433493064	0.20172704	0.184349221	0.41117244	0.182019065	0.305684569	0.524234423	0.075676609	0.373038462	0.070197802	7
0.455706075	0.473250204	0.111735222	0.060874898	0.54245587	0.273	0.122088259	0.46510223	0.035163806	0.095333333	-0.021457143	7
0.506125293	0.526552401	0.131135539	0.143583138	0.437291569	0.145010245	0.396135539	0.524234423	0.075676609	0.373038462	0.070197802	7
0.46699265	0.472358458	0.216707728	0.078090074	0.497373158	0.286088236	0.145994487	0.418794577	0.040754339	0.107535387	-0.044940933	7
0.42849315	0.436136985	0.13047032	0.086673517	0.560015983	0.281495434	0.120392694	0.457165169	0.036153472	0.09015135	-0.030008285	7
0.487472745	0.486951335	0.166506399	0.100340654	0.762734712	0.308875968	0.220570075	0.51649461	0.047264556	0.245787919	0.018035659	7
0.222682704	0.199747188	0.371532242	0.173510747	0.63755886	0.355914022	0.19655886	0.498117777	0.020591482	0.184115596	-0.002689543	7
0.610328091	0.638319159	0.157738835	0.171694175	0.564595922	0.071401812	0.278674175	0.556339339	0.140299129	0.288091571	0.078394843	7
0.479229316	0.497562992	0.111665294	0.055330587	0.539332647	0.272222108	0.119	0.46510223	0.035163806	0.095333333	-0.021457143	7
0.546849155	0.480839058	0.104510441	0.143126597	0.603815497	0.418896964	0.29217104	0.538735245	0.070433104	0.2874112	0.093008823	7
0.47488439	0.488157778	0.146816531	0.168440379	0.443598157	0.163051382	0.380247697	0.524234423	0.075676609	0.373038462	0.070197802	7
0.485970535	0.497913445	0.205114181	0.088084716	0.47905893	0.287	0.16499816	0.588158456	0.056895885	0.122294118	0.064843137	7
0.474991809	0.495071883	0.22724022	0.14098599	0.488441858	0.280859144	0.179444768	0.58038205	0.050630157	0.123653471	0.069342283	7
0.331819441	0.277488556	0.273857022	0.125556372	0.537007347	0.544037581	0.211872563	0.541788309	0.073613546	0.293125	0.103300699	7
0.497454716	0.516751697	0.104248303	0.05	0.538	0.272	0.116624152	0.46510223	0.035163806	0.095333333	-0.021457143	7
0.473272518	0.481454221	0.1885463	0.06527289	0.501726887	0.282818297	0.143182075	0.429077428	0.039512932	0.104825858	-0.039726237	7
0.566529196	0.490065337	0.034793574	0.161112872	0.7421094	0.30553614	0.043636639	0.408111534	0.04226993	0.058125	-0.082857143	7
0.406732915	0.3352211	0.174492402	0.158648103	0.515300422	0.513164134	0.354643886	0.541788309	0.073613546	0.293125	0.103300699	7
0.630037907	0.660016519	0.160223266	0.184116328	0.598881065	0.056163971	0.239917057	0.565466692	0.158671162	0.263941366	0.080725243	7
0.296543252	0.257117542	0.30684944	0.151618314	0.671664318	0.345579793	0.14662932	0.507783569	0.024031745	0.149634937	0.007993169	7
0.49658419	0.46494655	0.178345545	0.136229863	0.587426095	0.337975153	0.648471512	0.55407959	0.211574462	0.618917346	0.214393872	7
0.432424202	0.469139362	0.291957184	0.207643079	0.506982969	0.242934036	0.14323111	0.553447475	0.030027681	0.109138972	0.058792326	7
0.447590191	0.392393599	0.130188487	0.16101621	0.672020262	0.322118766	0.1008484	0.410213747	0.042007807	0.059497502	-0.080592284	7
0.506625289	0.510796596	0.193099898	0.078219129	0.493246971	0.278067801	0.175816576	0.426910293	0.056626	0.150367265	-0.09804633	7
0.453117877	0.47302679	0.257892839	0.154592788	0.51733658	0.278556259	0.16194642	0.485878349	0.039765826	0.118331466	0.013953707	7
0.492653881	0.50594085	0.206860906	0.104846674	0.46453013	0.286021904	0.182433734	0.586919854	0.055897899	0.122510632	0.065559747	7
0.449653677	0.478966162	0.293005131	0.131723919	0.425455778	0.209815172	0.096635475	0.543830074	0.023963823	0.081361548	0.024307748	7
0.353484915	0.302751042	0.277587687	0.129568555	0.557889134	0.542339711	0.185018151	0.534369918	0.072689169	0.291055249	0.087603849	7
0.488094458	0.501531829	0.180481182	0.088177962	0.479644075	0.283646134	0.168626287	0.558678874	0.051689707	0.115835341	0.044168879	7
0.491218469	0.504087838	0.189379882	0.09205931	0.47188138	0.284971472	0.174306308	0.57032824	0.053747018	0.118387639	0.052338669	7
0.515843779	0.522928157	0.179287067	0.066236319	0.497721492	0.273173036	0.198970346	0.432576268	0.061126058	0.162708729	-0.112776163	7
0.463473535	0.481387438	0.110348857	0.057588331	0.540823337	0.273200894	0.123860973	0.466868031	0.035475651	0.095720208	-0.020218773	7
0.421229879	0.373841105	0.174960794	0.165	0.663356995	0.331579447	0.121980397	0.408111534	0.04226993	0.058125	-0.082857143	7
0.434885154	0.434868747	0.20209844	0.186327864	0.41190156	0.180721355	0.314360409	0.524234423	0.075676609	0.373038462	0.070197802	7
0.450319361	0.441353863	0.223272883	0.095692615	0.523431708	0.299727117	0.150325349	0.408401631	0.04206288	0.097824422	-0.057958481	7
